year,ISO,LiNo,latitude,longitude,Brandt_index,Aeg_aed_index,Res_index,Contain_index,Larvae_index,,date,
2007,47,4,22.6366375,120.2905709,5.263157895,0.013157895,3.947368421,3.361344538,55.26315789,,2007/11/19,2007/11/25
2007,51,4,22.6366375,120.2905709,0,0,0,0,0,,2007/12/17,2007/12/23
2007,6,4,22.6366375,120.2905709,0,0,0,0,0,,2007/2/5,2007/2/11
2008,14,4,22.6366375,120.2905709,2,0,2,1.886792453,6,,2008/3/31,2008/4/6
2008,19,4,22.6366375,120.2905709,1.960784314,0,1.960784314,1.428571429,15.68627451,,2008/5/5,2008/5/11
2008,2,4,22.6366375,120.2905709,0,0,0,0,0,,2008/1/7,2008/1/13
2008,26,4,22.6366375,120.2905709,3.921568627,0,3.921568627,3.333333333,52.94117647,,2008/6/23,2008/6/29
2008,39,4,22.6366375,120.2905709,1.960784314,0.039215686,1.960784314,1.333333333,11.76470588,,2008/9/22,2008/9/28
2008,51,4,22.6366375,120.2905709,2,0,2,2.631578947,18,,2008/12/15,2008/12/21
2008,52,4,22.6366375,120.2905709,0,0,0,0,0,,2008/12/22,2008/12/28
2008,8,4,22.6366375,120.2905709,0,0.019607843,0,0,0,,2008/2/18,2008/2/24
2009,11,4,22.6366375,120.2905709,11.32075472,0,1.886792453,8.823529412,69.81132075,,2009/3/9,2009/3/15
2009,12,4,22.6366375,120.2905709,1.818181818,0,1.818181818,1.694915254,3.636363636,,2009/3/16,2009/3/22
2009,14,4,22.6366375,120.2905709,0,0,0,0,0,,2009/3/30,2009/4/5
2009,16,4,22.6366375,120.2905709,0,0,0,0,0,,2009/4/13,2009/4/19
2009,18,4,22.6366375,120.2905709,1.960784314,0,1.960784314,2.127659574,23.52941176,,2009/4/27,2009/5/3
2009,20,4,22.6366375,120.2905709,0,0,0,0,0,,2009/5/11,2009/5/17
2009,24,4,22.6366375,120.2905709,3.703703704,0,1.851851852,2.941176471,79.62962963,,2009/6/8,2009/6/14
2009,26,4,22.6366375,120.2905709,3.846153846,0,3.846153846,3.703703704,9.615384615,,2009/6/22,2009/6/28
2009,3,4,22.6366375,120.2905709,0,0,0,0,0,,2009/1/12,2009/1/18
2009,30,4,22.6366375,120.2905709,9.803921569,0.058823529,5.882352941,7.352941176,66.66666667,,2009/7/20,2009/7/26
2009,7,4,22.6366375,120.2905709,0,0,0,0,0,,2009/2/9,2009/2/15
2010,12,4,22.6366375,120.2905709,0,0,0,0,0,,2010/3/15,2010/3/21
2010,22,4,22.6366375,120.2905709,1.960784314,0,1.960784314,2,9.803921569,,2010/5/24,2010/5/30
2010,34,4,22.6366375,120.2905709,14.65798046,0.019543974,11.72638436,12.29508197,157.6547231,,2010/8/16,2010/8/22
2010,35,4,22.6366375,120.2905709,1.886792453,0,1.886792453,2.43902439,11.32075472,,2010/8/23,2010/8/29
2010,39,4,22.6366375,120.2905709,0,0,0,0,0,,2010/9/20,2010/9/26
2010,8,4,22.6366375,120.2905709,2,0,2,1.408450704,20,,2010/2/15,2010/2/21
2010,9,4,22.6366375,120.2905709,1.851851852,0,1.851851852,1.785714286,3.703703704,,2010/2/22,2010/2/28
2011,1,4,22.6366375,120.2905709,0,0,0,0,0,,2011/1/1,2011/1/2
2011,10,4,22.6366375,120.2905709,1,0,1,1.960784314,5,,2011/2/28,2011/3/6
2011,13,4,22.6366375,120.2905709,2,0,2,3.03030303,10,,2011/3/21,2011/3/27
2011,16,4,22.6366375,120.2905709,0,0,0,0,0,,2011/4/11,2011/4/17
2011,2,4,22.6366375,120.2905709,0,0,0,0,0,,2011/1/3,2011/1/9
2011,22,4,22.6366375,120.2905709,0,0,0,0,0,,2011/5/23,2011/5/29
2011,27,4,22.6366375,120.2905709,4,0,4,6.666666667,10,,2011/6/27,2011/7/3
2011,42,4,22.6366375,120.2905709,8.536585366,0.158536585,6.097560976,10,82.92682927,,2011/10/10,2011/10/16
2011,7,4,22.6366375,120.2905709,0,0,0,0,0,,2011/2/7,2011/2/13
2012,12,4,22.6366375,120.2905709,0,0,0,0,0,,2012/3/12,2012/3/18
2012,15,4,22.6366375,120.2905709,0.99009901,0,0.99009901,4.545454545,0,,2012/4/2,2012/4/8
2012,18,4,22.6366375,120.2905709,0,0,0,0,0,,2012/4/23,2012/4/29
2012,19,4,22.6366375,120.2905709,7.486631016,0.021390374,6.951871658,9.090909091,59.35828877,,2012/4/30,2012/5/6
2012,5,4,22.6366375,120.2905709,0,0,0,0,0,,2012/1/23,2012/1/29
2012,7,4,22.6366375,120.2905709,0,0,0,0,0,,2012/2/6,2012/2/12
2012,8,4,22.6366375,120.2905709,2.139037433,0.005347594,2.139037433,4.12371134,19.78609626,,2012/2/13,2012/2/19
2005,11,5,22.6367146,120.2869661,2,0.08,2,2.380952381,34,,2005/3/7,2005/3/13
2005,15,5,22.6367146,120.2869661,3.703703704,0.018518519,3.703703704,3.571428571,20.37037037,,2005/4/4,2005/4/10
2005,24,5,22.6367146,120.2869661,6,0,4,5.660377358,176,,2005/6/6,2005/6/12
2005,27,5,22.6367146,120.2869661,9.259259259,0,9.259259259,8.620689655,79.62962963,,2005/6/27,2005/7/3
2005,30,5,22.6367146,120.2869661,10,0.1,10,5.882352941,272,,2005/7/18,2005/7/24
2005,33,5,22.6367146,120.2869661,28,0,18,16.09195402,714,,2005/8/8,2005/8/14
2005,38,5,22.6367146,120.2869661,8,0.1,4,7.843137255,108,,2005/9/12,2005/9/18
2005,45,5,22.6367146,120.2869661,12,0.02,8,7.792207792,216,,2005/10/31,2005/11/6
2006,10,5,22.6367146,120.2869661,3.636363636,0.018181818,3.636363636,2.597402597,212.7272727,,2006/2/27,2006/3/5
2006,13,5,22.6367146,120.2869661,3.846153846,0,3.846153846,2.666666667,123.0769231,,2006/3/20,2006/3/26
2006,17,5,22.6367146,120.2869661,5.454545455,0.072727273,5.454545455,4.545454545,120,,2006/4/17,2006/4/23
2006,21,5,22.6367146,120.2869661,5.769230769,0,5.769230769,4.054054054,55.76923077,,2006/5/15,2006/5/21
2006,42,5,22.6367146,120.2869661,13.7254902,0.117647059,9.803921569,7.865168539,125.4901961,,2006/10/9,2006/10/15
2006,51,5,22.6367146,120.2869661,6,0,4,5.555555556,32,,2006/12/11,2006/12/17
2007,1,5,22.6367146,120.2869661,0,0,0,0,0,,2007/1/1,2007/1/7
2007,10,5,22.6367146,120.2869661,2,0,2,2.941176471,10,,2007/3/5,2007/3/11
2007,11,5,22.6367146,120.2869661,0,0,0,0,0,,2007/3/12,2007/3/18
2007,14,5,22.6367146,120.2869661,4,0.06,4,2.816901408,18,,2007/4/2,2007/4/8
2007,16,5,22.6367146,120.2869661,2,0,2,1.492537313,6,,2007/4/16,2007/4/22
2007,18,5,22.6367146,120.2869661,1.923076923,0.019230769,1.923076923,2.127659574,1.923076923,,2007/4/30,2007/5/6
2007,23,5,22.6367146,120.2869661,15.68627451,0.019607843,15.68627451,9.090909091,276.4705882,,2007/6/4,2007/6/10
2007,25,5,22.6367146,120.2869661,6,0.04,4,4.838709677,46,,2007/6/18,2007/6/24
2007,35,5,22.6367146,120.2869661,3.921568627,0,3.921568627,4.081632653,72.54901961,,2007/8/27,2007/9/2
2007,37,5,22.6367146,120.2869661,8,0.08,6,6.557377049,140,,2007/9/10,2007/9/16
2007,40,5,22.6367146,120.2869661,12,0,6,7.5,172,,2007/10/1,2007/10/7
2007,43,5,22.6367146,120.2869661,15.38461538,0.012820513,7.692307692,6.857142857,139.7435897,,2007/10/22,2007/10/28
2007,44,5,22.6367146,120.2869661,0,0,0,0,0,,2007/10/29,2007/11/4
2007,51,5,22.6367146,120.2869661,2,0.04,2,2.173913043,50,,2007/12/17,2007/12/23
2007,6,5,22.6367146,120.2869661,0,0,0,0,0,,2007/2/5,2007/2/11
2008,12,5,22.6367146,120.2869661,5.769230769,0,3.846153846,4.225352113,36.53846154,,2008/3/17,2008/3/23
2008,14,5,22.6367146,120.2869661,5.555555556,0,3.703703704,4.411764706,72.22222222,,2008/3/31,2008/4/6
2008,19,5,22.6367146,120.2869661,4,0,4,3.174603175,24,,2008/5/5,2008/5/11
2008,2,5,22.6367146,120.2869661,17.64705882,0.019607843,1.960784314,10.97560976,109.8039216,,2008/1/7,2008/1/13
2008,25,5,22.6367146,120.2869661,9.803921569,0.019607843,7.843137255,8.620689655,90.19607843,,2008/6/16,2008/6/22
2008,40,5,22.6367146,120.2869661,4,0.04,4,3.448275862,48,,2008/9/29,2008/10/5
2008,5,5,22.6367146,120.2869661,5,0.005,3.5,4.651162791,41.5,,2008/1/28,2008/2/3
2008,51,5,22.6367146,120.2869661,2,0.02,2,1.724137931,14,,2008/12/15,2008/12/21
2008,52,5,22.6367146,120.2869661,2,0,2,1.754385965,0,,2008/12/22,2008/12/28
2008,8,5,22.6367146,120.2869661,0,0,0,0,0,,2008/2/18,2008/2/24
2009,11,5,22.6367146,120.2869661,0,0,0,0,0,,2009/3/9,2009/3/15
2009,12,5,22.6367146,120.2869661,6,0,4,5.882352941,48,,2009/3/16,2009/3/22
2009,15,5,22.6367146,120.2869661,3.846153846,0,3.846153846,4,7.692307692,,2009/4/6,2009/4/12
2009,17,5,22.6367146,120.2869661,0,0,0,0,0,,2009/4/20,2009/4/26
2009,18,5,22.6367146,120.2869661,3.846153846,0.019230769,3.846153846,4.545454545,40.38461538,,2009/4/27,2009/5/3
2009,20,5,22.6367146,120.2869661,3.921568627,0,3.921568627,4.081632653,49.01960784,,2009/5/11,2009/5/17
2009,24,5,22.6367146,120.2869661,1.923076923,0.038461538,1.923076923,2.083333333,103.8461538,,2009/6/8,2009/6/14
2009,26,5,22.6367146,120.2869661,11.53846154,0,9.615384615,9.836065574,48.07692308,,2009/6/22,2009/6/28
2009,27,5,22.6367146,120.2869661,5.660377358,0.037735849,3.773584906,4.285714286,30.18867925,,2009/6/29,2009/7/5
2009,3,5,22.6367146,120.2869661,2,0.02,2,2.5,6,,2009/1/12,2009/1/18
2009,30,5,22.6367146,120.2869661,9.259259259,0,9.259259259,8.620689655,85.18518519,,2009/7/20,2009/7/26
2009,40,5,22.6367146,120.2869661,11.53846154,0.057692308,9.615384615,11.53846154,107.6923077,,2009/9/28,2009/10/4
2009,7,5,22.6367146,120.2869661,4,0.02,4,3.921568627,12,,2009/2/9,2009/2/15
2010,11,5,22.6367146,120.2869661,0,0,0,0,0,,2010/3/8,2010/3/14
2010,15,5,22.6367146,120.2869661,3.921568627,0.058823529,3.921568627,3.571428571,11.76470588,,2010/4/5,2010/4/11
2010,23,5,22.6367146,120.2869661,9.615384615,0.057692308,5.769230769,7.462686567,165.3846154,,2010/5/31,2010/6/6
2010,34,5,22.6367146,120.2869661,14.06844106,0.049429658,10.2661597,11.24620061,167.3003802,,2010/8/16,2010/8/22
2010,35,5,22.6367146,120.2869661,6.707317073,0,6.707317073,5.418719212,45.73170732,,2010/8/23,2010/8/29
2010,36,5,22.6367146,120.2869661,13.24041812,0.024390244,8.710801394,10.49723757,164.4599303,,2010/8/30,2010/9/5
2010,37,5,22.6367146,120.2869661,1.886792453,0,1.886792453,4.347826087,20.75471698,,2010/9/6,2010/9/12
2010,40,5,22.6367146,120.2869661,1.185770751,0,0.790513834,1.851851852,9.881422925,,2010/9/27,2010/10/3
2010,6,5,22.6367146,120.2869661,9.615384615,0,7.692307692,7.692307692,82.69230769,,2010/2/1,2010/2/7
2010,9,5,22.6367146,120.2869661,1.960784314,0.058823529,1.960784314,1.388888889,13.7254902,,2010/2/22,2010/2/28
2011,1,5,22.6367146,120.2869661,1.428571429,0,0.952380952,2.362204724,12.38095238,,2011/1/1,2011/1/2
2011,12,5,22.6367146,120.2869661,0,0,0,0,0,,2011/3/14,2011/3/20
2011,15,5,22.6367146,120.2869661,0,0,0,0,0,,2011/4/4,2011/4/10
2011,19,5,22.6367146,120.2869661,1.923076923,0,1.923076923,3.571428571,19.23076923,,2011/5/2,2011/5/8
2011,27,5,22.6367146,120.2869661,6,0,4,8.108108108,46,,2011/6/27,2011/7/3
2011,3,5,22.6367146,120.2869661,0,0,0,0,0,,2011/1/10,2011/1/16
2011,35,5,22.6367146,120.2869661,8,0.04,6,5.633802817,112,,2011/8/22,2011/8/28
2011,44,5,22.6367146,120.2869661,7.5,0.048214286,6.25,13.5483871,69.64285714,,2011/10/24,2011/10/30
2011,45,5,22.6367146,120.2869661,4,0,2,9.523809524,38,,2011/10/31,2011/11/6
2011,48,5,22.6367146,120.2869661,0,0,0,0,0,,2011/11/21,2011/11/27
2011,49,5,22.6367146,120.2869661,2.941176471,0,2.941176471,6.52173913,23.52941176,,2011/11/28,2011/12/4
2011,8,5,22.6367146,120.2869661,0,0,0,0,0,,2011/2/14,2011/2/20
2012,10,5,22.6367146,120.2869661,0,0,0,0,0,,2012/2/27,2012/3/4
2012,12,5,22.6367146,120.2869661,2,0,2,3.03030303,16,,2012/3/12,2012/3/18
2012,13,5,22.6367146,120.2869661,0,0.02,0,0,0,,2012/3/19,2012/3/25
2012,18,5,22.6367146,120.2869661,4,0,4,6.666666667,40,,2012/4/23,2012/4/29
2012,19,5,22.6367146,120.2869661,50,0,37.5,14.28571429,1087.5,,2012/4/30,2012/5/6
2012,3,5,22.6367146,120.2869661,0,0,0,0,0,,2012/1/9,2012/1/15
2012,5,5,22.6367146,120.2869661,0,0,0,0,0,,2012/1/23,2012/1/29
2012,7,5,22.6367146,120.2869661,1.388888889,0.003472222,1.388888889,2.150537634,11.11111111,,2012/2/6,2012/2/12
2012,8,5,22.6367146,120.2869661,0,0,0,0,0,,2012/2/13,2012/2/19
2005,11,6,22.6352957,120.2905709,2,0.04,2,3.571428571,20,,2005/3/7,2005/3/13
2005,15,6,22.6352957,120.2905709,2,0,2,1.754385965,8,,2005/4/4,2005/4/10
2005,19,6,22.6352957,120.2905709,7.843137255,0.019607843,5.882352941,6.896551724,160.7843137,,2005/5/2,2005/5/8
2005,24,6,22.6352957,120.2905709,0,0,0,0,0,,2005/6/6,2005/6/12
2005,27,6,22.6352957,120.2905709,4,0.02,4,3.389830508,16,,2005/6/27,2005/7/3
2005,30,6,22.6352957,120.2905709,10,0.06,6,7.352941176,92,,2005/7/18,2005/7/24
2005,33,6,22.6352957,120.2905709,11.53846154,0,7.692307692,10,184.6153846,,2005/8/8,2005/8/14
2005,44,6,22.6352957,120.2905709,12,0.04,12,9.836065574,200,,2005/10/24,2005/10/30
2006,10,6,22.6352957,120.2905709,3.921568627,0.039215686,1.960784314,2.5,29.41176471,,2006/2/27,2006/3/5
2006,13,6,22.6352957,120.2905709,0,0,0,0,0,,2006/3/20,2006/3/26
2006,17,6,22.6352957,120.2905709,3.846153846,0,3.846153846,2.083333333,30.76923077,,2006/4/17,2006/4/23
2006,21,6,22.6352957,120.2905709,5.769230769,0.038461538,3.846153846,4.285714286,73.07692308,,2006/5/15,2006/5/21
2006,49,6,22.6352957,120.2905709,6.18556701,0.020618557,5.154639175,5.286343612,81.95876289,,2006/11/27,2006/12/3
2007,1,6,22.6352957,120.2905709,0,0,0,0,0,,2007/1/1,2007/1/7
2007,10,6,22.6352957,120.2905709,2,0,2,3.333333333,8,,2007/3/5,2007/3/11
2007,11,6,22.6352957,120.2905709,0,0,0,0,0,,2007/3/12,2007/3/18
2007,14,6,22.6352957,120.2905709,0,0,0,0,0,,2007/4/2,2007/4/8
2007,16,6,22.6352957,120.2905709,3.773584906,0,3.773584906,3.03030303,167.9245283,,2007/4/16,2007/4/22
2007,18,6,22.6352957,120.2905709,1.960784314,0,1.960784314,1.063829787,1.960784314,,2007/4/30,2007/5/6
2007,23,6,22.6352957,120.2905709,15.09433962,0.018867925,11.32075472,7.920792079,154.7169811,,2007/6/4,2007/6/10
2007,24,6,22.6352957,120.2905709,10,0,8,7.462686567,40,,2007/6/11,2007/6/17
2007,26,6,22.6352957,120.2905709,8,0.06,8,5.714285714,140,,2007/6/25,2007/7/1
2007,29,6,22.6352957,120.2905709,13.7254902,0,13.7254902,8.333333333,123.5294118,,2007/7/16,2007/7/22
2007,30,6,22.6352957,120.2905709,5.369127517,0.067114094,4.697986577,3.03030303,91.27516779,,2007/7/23,2007/7/29
2007,31,6,22.6352957,120.2905709,0,0,0,0,0,,2007/7/30,2007/8/5
2007,32,6,22.6352957,120.2905709,1.785714286,0,1.785714286,3.571428571,8.928571429,,2007/8/6,2007/8/12
2007,33,6,22.6352957,120.2905709,4.918032787,0,4.918032787,5.660377358,68.85245902,,2007/8/13,2007/8/19
2007,37,6,22.6352957,120.2905709,1.960784314,0,1.960784314,1.282051282,15.68627451,,2007/9/10,2007/9/16
2007,4,6,22.6352957,120.2905709,1.960784314,0,1.960784314,3.125,58.82352941,,2007/1/22,2007/1/28
2007,41,6,22.6352957,120.2905709,4,0,4,3.03030303,28,,2007/10/8,2007/10/14
2007,45,6,22.6352957,120.2905709,1.923076923,0,1.923076923,1.428571429,7.692307692,,2007/11/5,2007/11/11
2007,46,6,22.6352957,120.2905709,2.395209581,0.017964072,3.592814371,1.481481481,25.74850299,,2007/11/12,2007/11/18
2007,51,6,22.6352957,120.2905709,0,0,0,0,0,,2007/12/17,2007/12/23
2007,6,6,22.6352957,120.2905709,0,0,0,0,0,,2007/2/5,2007/2/11
2008,1,6,22.6352957,120.2905709,0.952380952,0.023809524,0.952380952,0.873362445,13.33333333,,2008/1/1,2008/1/6
2008,12,6,22.6352957,120.2905709,0,0,0,0,0,,2008/3/17,2008/3/23
2008,14,6,22.6352957,120.2905709,4,0.1,2,5.263157895,64,,2008/3/31,2008/4/6
2008,19,6,22.6352957,120.2905709,2,0.02,2,1.754385965,34,,2008/5/5,2008/5/11
2008,3,6,22.6352957,120.2905709,0,0,0,0,0,,2008/1/14,2008/1/20
2008,39,6,22.6352957,120.2905709,12,0,10,9.230769231,92,,2008/9/22,2008/9/28
2008,51,6,22.6352957,120.2905709,0,0,0,0,0,,2008/12/15,2008/12/21
2008,52,6,22.6352957,120.2905709,0,0,0,0,0,,2008/12/22,2008/12/28
2008,8,6,22.6352957,120.2905709,0,0,0,0,0,,2008/2/18,2008/2/24
2009,11,6,22.6352957,120.2905709,0,0,0,0,0,,2009/3/9,2009/3/15
2009,12,6,22.6352957,120.2905709,0,0,0,0,0,,2009/3/16,2009/3/22
2009,15,6,22.6352957,120.2905709,0,0,0,0,0,,2009/4/6,2009/4/12
2009,17,6,22.6352957,120.2905709,0,0,0,0,0,,2009/4/20,2009/4/26
2009,18,6,22.6352957,120.2905709,1.851851852,0,1.851851852,1.298701299,7.407407407,,2009/4/27,2009/5/3
2009,22,6,22.6352957,120.2905709,1.818181818,0,1.818181818,1.851851852,60,,2009/5/25,2009/5/31
2009,24,6,22.6352957,120.2905709,1.818181818,0.018181818,1.818181818,1.639344262,3.636363636,,2009/6/8,2009/6/14
2009,26,6,22.6352957,120.2905709,3.846153846,0,3.846153846,3.076923077,34.61538462,,2009/6/22,2009/6/28
2009,3,6,22.6352957,120.2905709,0,0,0,0,0,,2009/1/12,2009/1/18
2009,30,6,22.6352957,120.2905709,5.660377358,0,3.773584906,5.555555556,43.39622642,,2009/7/20,2009/7/26
2009,40,6,22.6352957,120.2905709,5.769230769,0,5.769230769,6.52173913,26.92307692,,2009/9/28,2009/10/4
2009,42,6,22.6352957,120.2905709,9.615384615,0.057692308,5.769230769,7.142857143,59.61538462,,2009/10/12,2009/10/18
2009,7,6,22.6352957,120.2905709,6,0,6,6.382978723,40,,2009/2/9,2009/2/15
2010,11,6,22.6352957,120.2905709,0,0,0,0,0,,2010/3/8,2010/3/14
2010,22,6,22.6352957,120.2905709,3.846153846,0,1.923076923,3.448275862,23.07692308,,2010/5/24,2010/5/30
2010,34,6,22.6352957,120.2905709,7.692307692,0.010989011,7.692307692,7.608695652,75.82417582,,2010/8/16,2010/8/22
2010,35,6,22.6352957,120.2905709,21.96969697,0.015151515,9.848484848,14.5,147.7272727,,2010/8/23,2010/8/29
2010,36,6,22.6352957,120.2905709,0,0.035087719,0,0,0,,2010/8/30,2010/9/5
2010,37,6,22.6352957,120.2905709,7.373271889,0.02764977,6.451612903,7.729468599,94.47004608,,2010/9/6,2010/9/12
2010,4,6,22.6352957,120.2905709,3.846153846,0.076923077,3.846153846,5.555555556,48.07692308,,2010/1/18,2010/1/24
2010,42,6,22.6352957,120.2905709,4.968944099,0.01242236,4.968944099,8.791208791,77.01863354,,2010/10/11,2010/10/17
2010,49,6,22.6352957,120.2905709,0.483091787,0,0.483091787,0.763358779,9.178743961,,2010/11/29,2010/12/5
2010,51,6,22.6352957,120.2905709,21.15384615,0.096153846,5.769230769,21.56862745,340.3846154,,2010/12/13,2010/12/19
2010,6,6,22.6352957,120.2905709,1.960784314,0,1.960784314,1.492537313,11.76470588,,2010/2/1,2010/2/7
2010,9,6,22.6352957,120.2905709,0,0,0,0,0,,2010/2/22,2010/2/28
2011,1,6,22.6352957,120.2905709,3.96039604,0.00990099,2.97029703,5.194805195,23.76237624,,2011/1/1,2011/1/2
2011,10,6,22.6352957,120.2905709,0,0,0,0,0,,2011/2/28,2011/3/6
2011,11,6,22.6352957,120.2905709,0,0,0,0,0,,2011/3/7,2011/3/13
2011,12,6,22.6352957,120.2905709,0,0,0,0,0,,2011/3/14,2011/3/20
2011,13,6,22.6352957,120.2905709,0,0,0,0,0,,2011/3/21,2011/3/27
2011,14,6,22.6352957,120.2905709,0,0,0,0,0,,2011/3/28,2011/4/3
2011,15,6,22.6352957,120.2905709,0,0,0,0,0,,2011/4/4,2011/4/10
2011,16,6,22.6352957,120.2905709,0,0,0,0,0,,2011/4/11,2011/4/17
2011,17,6,22.6352957,120.2905709,4,0.02,2,7.142857143,12,,2011/4/18,2011/4/24
2011,18,6,22.6352957,120.2905709,0,0,0,0,0,,2011/4/25,2011/5/1
2011,19,6,22.6352957,120.2905709,2,0,2,2.5,30,,2011/5/2,2011/5/8
2011,20,6,22.6352957,120.2905709,0,0,0,0,0,,2011/5/9,2011/5/15
2011,21,6,22.6352957,120.2905709,4,0,4,4.87804878,30,,2011/5/16,2011/5/22
2011,22,6,22.6352957,120.2905709,0,0,0,0,0,,2011/5/23,2011/5/29
2011,24,6,22.6352957,120.2905709,2,0,2,2.272727273,18,,2011/6/6,2011/6/12
2011,25,6,22.6352957,120.2905709,8,0.04,6,9.302325581,70,,2011/6/13,2011/6/19
2011,27,6,22.6352957,120.2905709,4,0,2,4.347826087,10,,2011/6/27,2011/7/3
2011,28,6,22.6352957,120.2905709,2,0,2,2.325581395,34,,2011/7/4,2011/7/10
2011,29,6,22.6352957,120.2905709,2,0.02,2,2.083333333,26,,2011/7/11,2011/7/17
2011,30,6,22.6352957,120.2905709,4,0.02,4,3.448275862,62,,2011/7/18,2011/7/24
2011,32,6,22.6352957,120.2905709,4,0,2,4.081632653,34,,2011/8/1,2011/8/7
2011,33,6,22.6352957,120.2905709,0,0,0,0,0,,2011/8/8,2011/8/14
2011,7,6,22.6352957,120.2905709,0,0,0,0,0,,2011/2/7,2011/2/13
2011,9,6,22.6352957,120.2905709,0,0,0,0,0,,2011/2/21,2011/2/27
2012,12,6,22.6352957,120.2905709,2,0.04,2,3.571428571,20,,2012/3/12,2012/3/18
2012,13,6,22.6352957,120.2905709,0,0,0,0,0,,2012/3/19,2012/3/25
2012,15,6,22.6352957,120.2905709,0,0,0,0,0,,2012/4/2,2012/4/8
2012,17,6,22.6352957,120.2905709,0,0,0,0,0,,2012/4/16,2012/4/22
2012,19,6,22.6352957,120.2905709,9.473684211,0.010526316,7.368421053,17.30769231,107.3684211,,2012/4/30,2012/5/6
2012,20,6,22.6352957,120.2905709,0,0,0,0,0,,2012/5/7,2012/5/13
2012,3,6,22.6352957,120.2905709,0,0,0,0,0,,2012/1/9,2012/1/15
2012,5,6,22.6352957,120.2905709,6,0.04,6,9.090909091,48,,2012/1/23,2012/1/29
2012,6,6,22.6352957,120.2905709,0,0,0,0,0,,2012/1/30,2012/2/5
2012,8,6,22.6352957,120.2905709,3.418803419,0.012820513,3.418803419,5.970149254,49.14529915,,2012/2/13,2012/2/19
2005,11,7,22.6444324,120.2837217,6,0,6,8.108108108,44,,2005/3/7,2005/3/13
2005,15,7,22.6444324,120.2837217,0,0.019607843,0,0,0,,2005/4/4,2005/4/10
2005,19,7,22.6444324,120.2837217,12,0.02,4,6.52173913,142,,2005/5/2,2005/5/8
2005,24,7,22.6444324,120.2837217,16,0,10,11.26760563,160,,2005/6/6,2005/6/12
2005,26,7,22.6444324,120.2837217,12,0,8,10,132,,2005/6/20,2005/6/26
2005,30,7,22.6444324,120.2837217,4,0.02,4,3.278688525,48,,2005/7/18,2005/7/24
2005,33,7,22.6444324,120.2837217,16.36363636,0.036363636,9.090909091,13.43283582,214.5454545,,2005/8/8,2005/8/14
2005,44,7,22.6444324,120.2837217,10,0,8,13.88888889,160,,2005/10/24,2005/10/30
2005,46,7,22.6444324,120.2837217,20,0.1875,15.625,17.2972973,238.75,,2005/11/7,2005/11/13
2005,52,7,22.6444324,120.2837217,0,0,0,0,0,,2005/12/19,2005/12/25
2006,1,7,22.6444324,120.2837217,8,0,8,8.510638298,64,,2006/1/1,2006/1/1
2006,10,7,22.6444324,120.2837217,1.785714286,0.017857143,1.785714286,1.176470588,158.9285714,,2006/2/27,2006/3/5
2006,13,7,22.6444324,120.2837217,1.886792453,0.056603774,1.886792453,1.428571429,11.32075472,,2006/3/20,2006/3/26
2006,17,7,22.6444324,120.2837217,11.32075472,0.056603774,9.433962264,5.084745763,164.1509434,,2006/4/17,2006/4/23
2006,21,7,22.6444324,120.2837217,18.51851852,0.12962963,18.51851852,15.15151515,216.6666667,,2006/5/15,2006/5/21
2006,43,7,22.6444324,120.2837217,22,0.04,16,13.41463415,644,,2006/10/16,2006/10/22
2007,1,7,22.6444324,120.2837217,0,0,0,0,0,,2007/1/1,2007/1/7
2007,10,7,22.6444324,120.2837217,0,0,0,0,0,,2007/3/5,2007/3/11
2007,11,7,22.6444324,120.2837217,0,0,0,0,0,,2007/3/12,2007/3/18
2007,14,7,22.6444324,120.2837217,0,0,0,0,0,,2007/4/2,2007/4/8
2007,16,7,22.6444324,120.2837217,1.923076923,0,1.923076923,1.333333333,40.38461538,,2007/4/16,2007/4/22
2007,18,7,22.6444324,120.2837217,5.769230769,0,3.846153846,4.411764706,40.38461538,,2007/4/30,2007/5/6
2007,23,7,22.6444324,120.2837217,18,0.02,12,8.737864078,172,,2007/6/4,2007/6/10
2007,25,7,22.6444324,120.2837217,28,0.18,10,17.72151899,374,,2007/6/18,2007/6/24
2007,27,7,22.6444324,120.2837217,16,0.02,14,10.25641026,356,,2007/7/2,2007/7/8
2007,33,7,22.6444324,120.2837217,35.71428571,0.178571429,17.85714286,18.34862385,558.9285714,,2007/8/13,2007/8/19
2007,36,7,22.6444324,120.2837217,20,0.08,14,15.38461538,190,,2007/9/3,2007/9/9
2007,4,7,22.6444324,120.2837217,0,0,0,0,0,,2007/1/22,2007/1/28
2007,40,7,22.6444324,120.2837217,8,0.02,6,6.557377049,124,,2007/10/1,2007/10/7
2007,42,7,22.6444324,120.2837217,8,0.02,4,6.25,78,,2007/10/15,2007/10/21
2007,51,7,22.6444324,120.2837217,11.76470588,0,5.882352941,8.695652174,121.5686275,,2007/12/17,2007/12/23
2007,6,7,22.6444324,120.2837217,0,0,0,0,0,,2007/2/5,2007/2/11
2007,7,7,22.6444324,120.2837217,1.694915254,0,1.694915254,1.492537313,11.86440678,,2007/2/12,2007/2/18
